location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19,location20,location21,location22,location23,location24,location25,location26,location27,location28,location29,location30,location31,location32,location33,location34,location35,location36,location37,location38,location39,location40,location41,location42,location43,location44,location45,location46,location47,location48,location49,location50,location51,location52,location53,location54,location55,location56,location57,location58,location59,location60,location61,location62,location63,location64,location65,location66,location67,location68,location69,location70,location71,location72,location73,location74,location75,location76,location77,location78,location79,location80,location81,location82,location83,location84,location85,location86,location87,location88,location89,location90,location91,location92,location93,location94,location95,location96,location97,location98,location99,location100,location101,location102,location103,location104,location105,location106,location107,location108,location109,location110,location111,location112,location113,location114,location115,location116,location117,location118,location119,location120,location121,location122,location123
2022-05-02 23:01:00,,,,,,,,,,42.152,42.728,40.442,,,,,41.693,,,,,,43.016,46.796,47.39,45.689,,44.087,46.634,46.949,48.047,47.876,47.678,48.587,48.047,44.834,45.518,42.476,46.733,46.328,46.553,47.255,47.246,47.741,48.047,47.39,46.328,45.671,43.637,49.19,47.183,46.031,46.328,46.409,46.319,47.894,47.777,47.084,47.885,46.661,,47.894,46.148,44.276,43.124,45.833,47.237,48.353,49.469,49.028,48.074,48.155,46.022,45.905,46.598,46.292,47.192,47.885,47.786,47.12,49.235,49.802,51.143,52.304,52.412,51.638,51.998,51.782,50.045,48.74,49.442,49.226,49.55,50.279,49.541,51.107,53.267,52.925,51.611,51.935,52.781,51.413,51.017,,50.486,50.486,50.459,51.431,51.674,,,51.125,51.233,51.863,51.161,,51.134,51.395,50.99,48.371,50.549,
2022-05-03 00:01:00,,,,,,,,,,,,,,,46.166,44.816,44.267,,,,48.173,48.299,48.218,46.184,45.959,45.122,49.793,49.343,49.775,49.613,49.199,49.262,48.578,48.353,47.948,47.957,,46.328,48.677,49.451,49.064,48.704,48.173,47.822,47.318,47.282,46.013,,,49.037,49.262,48.65,48.623,47.948,47.534,46.589,46.22,46.301,45.815,,,49.604,49.181,49.325,49.217,48.974,48.452,47.606,,,,43.835,50.432,,50.225,49.919,49.757,49.235,49.298,48.641,47.948,,,52.061,51.935,50.927,49.964,51.404,51.179,50.756,,,50.441,49.973,49.766,47.417,,,51.485,50.072,50.576,50.828,51.854,,51.269,51.323,50.819,50.432,49.253,,,51.485,51.566,52.367,53.546,,50.081,51.872,51.548,51.746,52.223,
2022-05-03 01:01:00,48.245,48.236,48.461,49.73,49.658,49.712,50.189,50.441,49.379,50.81,50.45,50.441,,50.27,51.863,51.971,51.368,,,,50.306,51.566,,50.972,51.989,51.782,50.108,49.811,50.387,,49.937,51.548,52.097,51.962,52.322,51.944,51.089,50.549,50.306,51.206,51.521,51.053,51.107,51.629,51.134,51.62,51.53,51.242,50.774,51.539,52.574,52.628,52.052,52.025,51.62,51.404,51.791,51.728,51.836,51.431,,51.656,52.115,52.853,52.61,52.781,52.511,52.394,52.907,52.709,52.349,51.548,50.99,51.476,52.637,52.079,52.214,52.079,52.682,52.61,52.871,52.385,51.71,,,50.603,51.701,51.593,51.404,51.512,52.277,52.277,52.43,52.511,53.366,53.231,54.239,53.456,,,,52.043,51.665,,51.773,51.881,51.683,51.926,52.313,,,,,,53.033,,52.151,,,51.476,,
2022-05-03 02:01:00,52.322,52.061,50.666,52.619,52.628,52.169,50.882,49.946,49.334,50.567,51.368,51.962,52.286,51.71,49.127,49.433,49.649,50.477,50.756,,49.019,49.109,49.361,,50.963,51.296,50.432,50.603,50.081,50,50.09,50.171,49.55,50.243,50.252,51.053,51.08,51.134,51.341,50.918,50.81,50.702,50.792,50.9,51.116,51.08,51.026,51.386,50.918,52.07,52.376,51.548,50.252,50.396,50.945,51.521,50.864,51.053,50.891,51.161,,51.935,51.611,50.675,50.297,50.387,50.306,50.9,51.035,50.891,50.972,50.927,51.629,51.89,51.701,50.468,50.36,50.81,52.502,52.943,51.746,50.9,51.413,51.08,51.134,51.161,51.107,51.746,51.8,51.98,50.99,51.647,51.287,51.098,54.131,54.266,53.978,52.349,50.315,51.089,51.665,52.484,52.043,,51.512,50.855,51.278,52.124,52.106,,,50.594,51.116,51.665,52.43,,52.115,52.394,52.034,51.08,53.726,
2022-05-03 03:01:00,51.773,51.908,51.08,51.062,51.557,51.611,50.846,50.765,50.738,50.072,49.784,51.296,51.836,50.441,50.306,50.342,51.197,50.99,51.917,,51.899,51.53,51.872,51.188,51.026,50.657,52.223,52.196,52.151,51.755,51.116,51.692,51.269,50.72,49.775,50.297,49.649,49.676,50.963,51.44,51.287,50.774,50.774,51.188,50.477,50.387,50.09,49.73,49.811,50.603,50.549,51.026,50.756,50.819,50.504,50.342,50.342,50.36,49.865,49.946,,50.288,50.342,50.828,50.801,50.63,50.414,50.243,50.486,50.396,49.955,50.162,50.495,50.747,51.098,51.152,50.441,50.774,51.926,52.295,50.675,49.856,50.513,50.549,50.189,50.234,50.45,51.242,51.449,51.44,51.242,51.656,51.179,50.801,54.131,53.996,53.447,52.214,50.684,50.918,50.792,51.035,51.809,,51.188,50.72,50.675,51.35,51.413,,,51.278,51.395,52.088,52.529,,51.683,52.592,52.538,52.691,51.197,
2022-05-03 04:01:00,50.126,50.576,50.819,51.377,51.161,51.017,50.684,50.864,51.071,52.331,52.142,51.539,51.386,50.702,53.447,52.79,52.475,51.386,51.512,,53.591,52.997,51.899,50.666,50.549,50.324,53.924,53.834,52.259,50.711,50.522,50.765,50.747,50.459,49.964,50.144,49.658,49.784,53.402,50.486,49.352,49.622,50.009,50.882,50.495,50.09,50.09,50.027,50.063,52.025,51.701,50.783,48.938,48.848,49.802,50.261,50.198,50.117,50.18,50.504,,51.35,50.819,49.847,49.46,49.523,49.316,49.586,50.054,50.225,49.874,50.108,50.909,50.765,50.828,49.964,49.73,50.063,50.864,51.593,50.522,49.991,50.09,48.821,48.758,48.983,49.163,49.091,49.568,50.405,49.73,50.414,50.117,50,53.078,53.357,53.249,51.422,48.722,48.515,48.776,48.776,49.172,,50.099,49.982,49.964,50.468,50.531,,,48.722,48.551,48.83,48.83,,50.468,49.163,49.055,48.695,49.28,
2022-05-03 05:01:00,48.623,49.622,49.586,50.243,50.063,49.766,49.586,49.523,50.351,50.9,51.278,50.342,50.081,49.721,51.701,51.53,51.107,50.531,50.531,,51.539,50.81,51.017,50.333,49.793,50.144,50.936,50.432,50.297,50,50.144,50.702,50.306,50.036,49.244,49.514,48.974,49.541,50.486,,48.641,49.118,50.279,50.441,49.874,49.613,49.793,49.703,49.586,50.342,49.325,48.695,49.118,49.451,49.982,50.171,50.198,50,50,49.739,,49.568,,49.82,49.586,49.856,50.063,50.297,50.234,50.018,49.874,49.757,50.729,49.64,50.414,50.891,50.333,50.54,51.395,51.062,50,49.82,49.613,48.398,47.975,48.56,49.856,52.187,51.656,50.495,49.757,50.63,50.504,51.071,53.105,50.891,49.55,49.667,47.948,48.128,48.623,50.702,52.448,,50.189,49.352,49.73,50.441,50.585,,,48.632,48.578,49.253,52.151,,50.999,49.28,49.199,48.965,,
2022-05-03 06:01:00,47.291,46.76,46.94,47.507,46.94,47.246,47.642,47.759,47.903,47.894,47.948,47.831,48.434,48.353,48.92,48.83,,47.804,48.074,,50.441,49.469,48.56,47.786,47.885,47.534,49.685,49.685,49.622,48.893,48.974,49.343,,,47.894,47.777,47.417,47.174,48.938,,48.848,49.568,49.478,48.83,48.587,48.173,48.083,47.633,47.426,48.515,48.605,48.704,49.388,49.721,49.055,48.587,48.164,48.659,48.209,48.083,,48.227,48.371,48.506,,49.262,,,,,49.46,48.74,48.461,48.65,48.893,49.343,49.253,48.866,49.172,49.073,49.937,50.027,49.55,,51.494,50.954,50.477,50.261,50.972,48.911,,,48.956,48.983,49.676,50.711,50.684,50.684,51.809,52.07,51.71,50.711,50.72,,49.091,49.298,48.83,48.47,49.109,,,52.043,52.043,52.295,51.89,,48.983,51.917,52.682,52.772,,
2022-05-03 07:01:00,47.237,46.94,46.49,47.291,46.733,46.697,46.094,45.824,45.725,47.561,47.714,47.381,,46.355,48.371,47.678,47.615,47.102,46.436,,47.57,47.498,47.129,46.391,46.58,46.535,47.723,47.633,47.498,47.345,47.219,47.345,46.877,46.823,46.355,46.661,46.238,46.121,,,47.165,47.102,47.372,47.147,46.688,46.814,46.814,46.391,46.481,48.128,47.642,47.921,47.705,47.561,48.398,48.074,48.02,47.543,47.057,47.147,,48.047,48.254,48.749,,,,,47.849,47.39,47.201,47.237,48.884,,50.27,49.973,,48.749,48.002,47.57,47.597,47.48,47.363,48.785,48.641,48.866,48.803,50.495,50.468,49.631,50.774,50.504,49.73,,48.182,48.083,48.29,47.957,48.668,48.632,48.443,49.217,50.801,,49.739,49.145,49.1,49.253,49.55,,,,49.145,49.19,49.667,,49.577,,50,,,
2022-05-03 08:01:00,47.417,46.913,47.093,47.66,47.156,47.156,47.003,46.796,46.904,50,48.74,,47.525,47.327,52.412,50.918,49.82,48.587,47.894,,53.15,52.493,51.161,50.486,49.118,48.65,53.393,53.294,51.836,50.891,50.909,50.936,50.873,50.612,49.694,48.857,48.353,47.624,49.622,49.955,49.928,50.432,50.639,50.936,50.855,50.27,49.379,48.866,48.236,49.685,50.369,50.315,49.775,50.342,50.513,50.999,50.405,50.153,49.262,48.569,,50.081,50.405,50.297,50.18,50.036,50.18,50.477,50.747,50.468,50.207,50.297,49.388,49.883,50.63,50,50.243,50.216,50.864,50.999,51.386,50.918,51.278,48.731,49.442,51.098,51.107,50.765,51.125,50.522,50.18,50.774,50.63,50.504,52.754,52.304,51.773,50.945,49.019,50.477,51.413,50.972,51.215,,50.333,50.126,50.288,50.351,50.648,,,49.469,50.594,50.585,50.702,,50.261,49.793,50.711,50.27,,
2022-05-03 09:01:00,48.839,48.695,48.902,47.957,48.092,49.019,49.316,48.785,48.506,47.948,47.552,,49.037,49.037,48.884,48.677,48.407,48.704,49.784,,50.792,50.999,50.126,50.216,50.279,50.288,52.124,52.214,51.08,50.513,50.585,50.585,50.36,50.36,50.324,49.901,49.577,49.064,52.439,49.955,49.532,49.118,49.622,50.495,50.855,50.891,50.504,50.414,50.18,51.845,50.72,49.739,48.335,47.858,49.478,50.648,50.765,,51.044,50.657,,49.901,49.181,48.659,48.209,49.406,49.289,50,50.441,50.792,50.612,50.558,49.658,49.307,49.037,48.569,48.389,49.496,50.657,51.242,51.062,50.585,50.531,49.064,47.804,48.146,49.01,49.955,51.359,48.875,48.227,48.83,48.866,48.533,52.34,52.241,52.07,50.765,48.695,47.318,47.363,47.633,48.272,,48.614,48.101,48.893,49.307,49.55,,,49.532,48.722,49.01,49.28,,50.675,50.972,50.207,50.657,50,
2022-05-03 10:01:00,47.876,47.759,48.038,48.596,48.785,48.479,47.849,48.272,47.417,50,49.703,48.587,47.894,47.57,52.142,51.107,50,48.371,49.46,,52.619,52.142,50.594,49.685,48.722,48.83,53.15,53.294,51.575,49.964,50.045,50.144,49.586,49.676,49.514,49.577,49.784,49.784,52.25,49.208,48.731,48.785,49.028,50.108,49.928,49.82,49.793,49.937,50.27,51.872,50.306,49.388,47.795,47.651,48.335,49.487,49.451,49.55,49.577,49.91,,49.361,49.028,48.596,48.092,48.506,48.236,48.506,49.406,49.631,49.514,49.784,49.478,48.407,49.091,48.533,48.353,49.199,50.09,50.819,50.378,49.307,50.09,51.161,50.423,50.765,50.315,50.486,51.944,49.118,48.524,49.217,48.776,48.596,52.574,53.177,52.592,51.296,50.216,49.469,49.874,50.018,50.18,,49.235,48.821,48.956,49.811,50.081,,,49.883,48.992,49.721,50.351,,51.359,50.945,50.567,50.981,52.358,
2022-05-03 11:01:00,49.001,48.857,49.064,51.512,51.278,50.9,50.36,50.009,49.577,53.006,52.151,51.89,51.944,51.62,53.942,53.294,52.97,52.151,52.295,,54.374,54.05,53.24,52.196,51.521,50.09,54.437,54.95,52.736,51.98,52.205,52.529,51.665,51.17,50.558,50.882,50.585,50.756,53.933,51.647,51.683,51.539,51.773,52.034,51.683,52.187,52.07,51.665,51.683,53.186,52.574,51.773,50.603,50.837,51.539,52.097,52.007,52.304,52.394,52.25,,51.503,51.503,51.026,50.792,51.26,51.233,51.989,52.079,52.448,52.529,52.502,50.882,51.224,51.863,51.458,51.08,51.404,53.078,53.069,52.475,52.151,52.97,53.384,53.213,53.114,52.502,52.925,53.276,50.684,50.783,51.863,52.25,51.836,54.23,53.96,54.095,53.114,53.078,52.79,52.061,52.259,52.772,,51.116,51.458,51.449,52.493,52.547,,,52.79,52.421,52.637,52.754,,52.574,53.168,53.168,53.168,53.942,
2022-05-03 12:01:00,55.868,56.651,56.624,55.724,56.084,56.138,56.066,55.382,54.023,56.192,56.732,56.453,56.453,55.859,56.957,57.047,57.047,55.823,55.733,,56.651,57.074,56.444,56.039,56.579,55.436,57.299,57.704,56.327,56.093,57.002,57.002,56.291,56.687,56.804,55.949,55.166,55.616,57.326,55.688,55.859,55.886,56.714,56.633,56.831,56.867,56.525,56.696,56.93,56.336,56.282,56.12,55.319,54.977,56.093,56.525,56.975,57.29,56.894,57.011,,55.625,55.544,54.842,55.445,55.688,56.03,57.236,57.578,57.371,57.092,57.263,54.572,56.246,56.282,55.814,55.562,56.12,56.435,56.39,56.723,56.777,57.209,57.641,57.812,58.145,57.497,57.578,56.705,55.517,55.967,56.588,56.696,56.588,55.067,55.715,56.048,56.642,57.218,57.497,57.047,57.128,57.794,,55.409,55.211,55.175,55.679,55.337,,,57.47,58.343,57.974,58.145,,54.185,57.875,57.983,57.614,57.173,
2022-05-03 13:01:00,,,,,,,,,48.812,,,,,,58.181,57.497,,,,,59.954,57.434,,,,53.222,60.809,60.53,58.217,,,,,,,56.588,55.247,56.507,61.124,59.513,58.514,55.868,57.065,53.951,50.558,51.278,53.699,57.956,59.225,59.531,60.233,60.629,57.551,54.491,55.67,53.951,,51.899,55.526,59.657,,60.476,60.026,59.738,57.47,,,,,,,58.586,59.918,61.799,60.557,59.279,58.586,57.362,54.248,,54.518,,,,,,57.371,58.721,56.867,60.251,62.411,62.33,60.206,58.046,51.008,,,,,,,,,,57.758,58.802,57.164,55.625,54.212,,,,,,,,51.395,58.901,56.606,57.254,55.724,
2022-05-03 14:01:00,,,,,,,,,,,,,,,,,51.548,,,,56.795,56.471,55.166,,,,62.402,62.528,60.926,59.225,,,,,,,,,65.732,64.994,62.987,,,,,,,,,63.32,65.759,67.577,65.696,60.764,60.287,60.548,64.472,65.282,65.264,,,62.816,63.878,65.804,66.632,65.804,64.985,65.408,65.192,66.452,66.659,66.047,,,63.023,65.093,65.417,66.254,62.789,61.403,64.877,65.642,64.346,63.734,68.027,71.24,67.361,64.22,,61.817,,,,64.274,55.328,57.677,59.144,62.312,,63.734,65.669,66.047,67.676,,60.125,,,,55.139,,,,,63.59,64.976,,,,,,,
2022-05-03 15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 16:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 17:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 18:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 19:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 20:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 21:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 22:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 23:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.961,,,45.455,
2022-05-04 00:01:00,49.505,,,,,,,,,48.011,47.453,,,,51.485,49.919,47.822,,,,50.954,49.64,,,,,53.69,51.395,49.397,46.652,,,,,,47.084,48.569,46.886,51.593,,46.931,46.598,,,,,49.568,50.999,50.198,51.764,50.099,49.28,48.29,49.244,48.965,49.136,49.784,50.981,51.8,52.772,,51.89,50.486,49.964,49.586,50.018,51.089,51.926,53.015,53.681,53.501,53.222,52.034,51.683,51.242,51.638,52.043,52.763,54.563,55.517,54.815,53.204,52.862,52.259,52.277,52.088,52.43,51.944,52.628,51.53,50.927,51.539,51.89,52.349,55.013,55.814,54.734,53.411,51.647,51.566,51.251,51.332,52.034,,51.206,50.018,51.449,52.043,52.385,,,51.206,51.728,51.485,52.151,,51.899,51.593,51.638,52.727,50.036,
2022-05-04 01:01:00,,,,,,,,,,,,,,,,,42.782,,,,,42.953,46.967,49.496,47.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 02:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 03:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 04:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 05:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 06:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 07:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 08:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 09:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 11:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 12:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 14:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 16:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 17:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 18:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.775,,,,,,,,,,72.86,72.194,68.108,59.783,,,,,,66.128,64.04,59.36,70.079,66.74,61.556,,,,,,,,,,,69.863,58.235,60.017,63.248,63.428,,,,,,,,56.453,65.777,63.626,60.566,,,,,,,,54.995,,,,,
2022-05-04 19:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 20:01:00,62.735,63.68,62.663,68.657,68.54,69.908,69.953,64.796,59.09,67.406,71.888,71.348,71.357,71.213,66.434,71.06,71.519,70.322,67.973,,68.639,68.792,68.612,64.832,67.037,64.742,69.584,68.729,70.34,72.131,71.492,70.493,68.126,70.583,68.72,61.601,52.592,51.602,71.258,71.114,72.221,72.086,72.401,70.484,69.8,64.733,55.067,55.724,58.136,67.343,69.413,72.221,71.393,69.269,65.993,62.825,60.485,56.705,57.47,57.848,,70.322,69.584,69.053,66.371,62.186,57.578,53.195,52.619,56.111,,57.479,62.996,68.108,66.299,66.308,66.002,57.344,50.792,49.46,55.193,55.211,57.713,68.702,70.511,66.047,61.592,57.677,53.537,59.918,66.2,64.544,63.356,57.659,50.513,50.864,53.015,55.409,65.264,62.744,58.595,57.902,53.204,,59.693,62.168,62.978,58.442,55.283,,,57.011,53.762,56.804,58.712,,55.337,57.326,55.22,55.274,57.767,
2022-05-04 21:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.38,,,,,,,59.333,64.337,,,,,,,,,63.032,66.767,68.846,,,,,,59.549,67.316,70.016,71.546,71.87,72.509,,,,,57.596,66.083,67.037,69.107,70.727,72.878,73.004,73.409,,,,68.702,69.503,70.538,66.38,65.759,72.176,73.103,70.907,,,,56.066,57.254,54.302,65.363,68.504,70.439,71.465,70.52,60.962,63.005,64.373,66.47,,,55.814,65.012,68.639,,67.892,71.627,69.863,65.102,63.041,,,64.913,66.452,67.397,68.018,,60.872,72.446,72.554,70.421,68.036,
2022-05-04 22:01:00,63.302,66.56,66.848,65.912,66.839,67.451,67.253,63.671,59.459,62.573,64.931,61.565,62.141,65.012,64.877,65.192,62.951,57.335,,,65.813,64.949,63.716,,,,66.317,66.065,65.345,63.986,63.914,,,,,,,,67.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.916,,,,,,,,,46.445,58.874,61.295,,,,,,,,,,,,,52.835,59.486,63.662,,,,,,,,,,52.871,56.552,,,,,,,,56.813,,,,,
2022-05-04 23:01:00,61.493,62.879,63.077,62.348,62.699,63.023,62.987,60.845,58.262,61.754,61.988,62.303,63.383,62.204,54.932,57.947,58.235,58.811,59.801,,,,45.302,51.665,50.945,48.326,,,,,42.44,,,,42.107,46.697,49.757,46.535,47.453,56.588,,60.278,,,,59.081,58.802,,,59.837,61.394,63.374,63.158,63.086,63.077,64.139,64.067,63.023,60.035,,,62.51,62.969,62.915,63.275,63.662,64.139,63.707,58.541,58.604,58.577,52.322,59.315,62.699,62.861,62.987,63.329,63.167,61.817,60.881,62.663,62.438,55.022,53.357,54.896,51.962,54.878,56.57,54.554,57.596,61.232,62.42,62.06,61.754,57.569,59.918,59.864,61.061,,,,,,,52.295,54.878,54.941,54.131,55.058,,,,,,,,46.634,,,,,
2022-05-05 00:01:00,,,,,,,,,,,,,,,,43.016,,41.063,40.559,,,,,,,41.288,,,,,,,,,,,49.955,54.554,,,,,,,,,58.811,57.407,59.234,,,,,,,,,,61.925,62.969,,53.429,,,,,,,,,59.576,59,48.425,,,,,,,42.575,57.974,57.983,54.437,,49.091,56.444,56.705,55.13,50.441,,55.994,58.289,,,,49.883,54.923,,,,,53.024,56.597,,56.624,55.994,,,,,,,,,,,,,,,,
2022-05-05 01:01:00,,,,,,,,,,,,,,,46.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.93,
2022-05-05 02:01:00,47.84,44.564,46.643,53.564,50.639,51.764,50.072,,,58.883,53.942,,,,59.207,58.298,52.16,45.455,,,59.585,52.52,49.514,,,,60.647,60.251,56.66,56.75,51.629,,,,,,,,60.323,57.587,57.137,51.197,,,,,,,,57.974,54.203,54.158,55.949,54.338,51.377,51.269,50.306,,,,,57.092,56.471,54.221,53.321,50.801,47.831,46.247,,,,,56.993,56.75,51.944,48.677,48.173,48.857,48.497,46.544,,54.239,55.832,57.488,57.83,58.163,57.929,57.749,56.309,55.256,52.232,47.444,46.823,,48.659,49.811,51.773,55.166,56.795,57.164,58.298,55.175,54.338,,46.193,,45.725,46.823,48.848,,,57.461,57.884,57.425,51.332,,53.402,56.633,58.613,58.982,53.096,
